Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,row_index,anomaly,score,Source Port_diff,Destination Port_diff,NAT Source Port_diff,NAT Destination Port_diff,Bytes_diff,Bytes Sent_diff,Bytes Received_diff,Packets_diff,Elapsed Time (sec)_diff,pkts_sent_diff,pkts_received_diff,anomaly_type,anomaly_label
52361,443,27364,443,7488,2474,5014,23,3600,12,11,42049,1,0.028009543390361602,2969.03065677837,10134.385811511933,8081.027238600989,2228.049929805286,89635.95008545443,19911.79690838064,69724.1531770738,79.86603491424037,3534.1664225111394,29.39953000061039,50.46650491362998,0,High Byte Transfer
60767,40010,24332,40010,316,136,180,6,6,3,3,42050,1,0.02106834859315404,11375.03065677837,29432.614188488067,5049.027238600989,37338.95007019471,96807.95008545443,22249.79690838064,74558.1531770738,96.86603491424037,59.8335774888604,38.39953000061039,58.46650491362998,2,Long Duration
56486,443,16895,443,2673671,30446,2643225,2145,125,234,1911,42053,1,0.2515635625624601,7094.03065677837,10134.385811511933,2387.972761399011,2228.049929805286,2576547.0499145454,8060.203091619362,2568486.8468229263,2042.1339650857597,59.1664225111396,192.60046999938962,1849.53349508637,0,High Byte Transfer
26499,80,26499,80,168957,11365,157592,202,31,90,112,42056,1,0.13022036584205293,22892.96934322163,10497.385811511933,7216.027238600989,2591.049929805286,71833.04991454557,11020.796908380638,82853.8468229262,99.13396508575963,34.8335774888604,48.60046999938961,50.53349508637002,0,High Byte Transfer
26501,80,26501,80,93644,8868,84776,131,31,64,67,42057,1,0.08451949603687298,22890.96934322163,10497.385811511933,7218.027238600989,2591.049929805286,3479.9500854544312,13517.796908380638,10037.846822926207,28.133965085759627,34.8335774888604,22.60046999938961,5.533495086370017,0,High Byte Transfer
27005,27015,37450,27015,879,126,753,2,31,1,1,42061,1,0.012328501815925097,22386.96934322163,16437.614188488067,18167.02723860099,24343.950070194714,96244.95008545443,22259.79690838064,73985.1531770738,100.86603491424037,34.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
5588,5588,0,0,3562,1936,1626,48,196,24,24,42197,1,0.026713057282573394,43803.96934322163,4989.385811511933,19282.97276139901,2671.049929805286,93561.95008545443,20449.79690838064,73112.1531770738,54.86603491424037,130.16642251113961,17.39953000061039,37.46650491362998,0,High Byte Transfer
51858,44647,20973,44647,66,66,0,1,5,1,0,42203,1,0.01263538217349397,2466.03065677837,34069.61418848806,1690.0272386009892,41975.95007019471,97057.95008545443,22319.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
26503,80,26503,80,225609,13986,211623,285,31,134,151,42205,1,0.15635853973562036,22888.96934322163,10497.385811511933,7220.027238600989,2591.049929805286,128485.04991454557,8399.796908380638,136884.8468229262,182.13396508575963,34.8335774888604,92.60046999938962,89.53349508637001,0,High Byte Transfer
27005,30002,50231,30002,1780,252,1528,5,44,3,2,42206,1,0.05570985164516423,22386.96934322163,19424.614188488067,30948.02723860099,27330.950070194714,95343.95008545443,22133.79690838064,73210.1531770738,97.86603491424037,21.8335774888604,38.39953000061039,59.46650491362998,0,High Byte Transfer
53668,50678,10621,50678,70,70,0,1,5,1,0,42208,1,0.01834596113531134,4276.03065677837,40100.61418848806,8661.97276139901,48006.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
26496,80,26496,80,160989,10162,150827,189,31,81,108,42209,1,0.12980086629179904,22895.96934322163,10497.385811511933,7213.027238600989,2591.049929805286,63865.04991454557,12223.796908380638,76088.8468229262,86.13396508575963,34.8335774888604,39.60046999938961,46.53349508637002,0,High Byte Transfer
50116,443,45796,443,48255,4798,43457,100,149,47,53,42211,1,0.03595576218951785,724.03065677837,10134.385811511933,26513.02723860099,2228.049929805286,48868.95008545443,17587.79690838064,31281.153177073793,2.866034914240373,83.1664225111396,5.60046999938961,8.466504913629983,0,High Byte Transfer
53669,59056,20109,59056,70,70,0,1,5,1,0,42213,1,0.059578172087094206,4277.03065677837,48478.61418848806,826.0272386009892,56384.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
50124,443,10944,443,48860,5749,43111,91,147,47,44,42216,1,0.04058316451269789,732.03065677837,10134.385811511933,8338.97276139901,2228.049929805286,48263.95008545443,16636.79690838064,31627.153177073793,11.866034914240373,81.1664225111396,5.60046999938961,17.466504913629983,0,High Byte Transfer
56908,443,5972,443,187104,26358,160746,205,190,58,147,42218,1,0.14154939917185477,7516.03065677837,10134.385811511933,13310.97276139901,2228.049929805286,89980.04991454557,3972.2030916193617,86007.8468229262,102.13396508575963,124.1664225111396,16.60046999938961,85.53349508637001,0,High Byte Transfer
38795,40032,51125,40032,243,180,63,2,31,1,1,42223,1,0.01635447742262658,10596.96934322163,29454.614188488067,31842.02723860099,37360.95007019471,96880.95008545443,22205.79690838064,74675.1531770738,100.86603491424037,34.8335774888604,40.39953000061039,60.46650491362998,2,Long Duration
57470,50321,43161,50321,9414,7249,2165,91,3838,76,15,42226,1,0.22370146284358722,8078.03065677837,39743.61418848806,23878.02723860099,47649.95007019471,87709.95008545443,15136.796908380638,72573.1531770738,11.866034914240373,3772.1664225111394,34.60046999938961,46.46650491362998,2,Long Duration
50719,443,22608,443,17803069,497380,17305689,17583,219,5899,11684,42232,1,0.33617098381547045,1327.03065677837,10134.385811511933,3325.027238600989,2228.049929805286,17705945.049914546,474994.20309161936,17230950.846822925,17480.13396508576,153.16642251113961,5857.60046999939,11622.53349508637,0,High Byte Transfer
49160,6889,21794,6889,311,311,0,3,1200,3,0,42234,1,0.008677787919576907,231.96934322162997,3688.385811511933,2511.027238600989,4217.9500701947145,96812.95008545443,22074.79690838064,74738.1531770738,99.86603491424037,1134.1664225111397,38.39953000061039,61.46650491362998,0,High Byte Transfer
21133,54322,33050,54322,480,149,331,2,1200,1,1,42235,1,0.13691281065146504,28258.96934322163,43744.61418848806,13767.02723860099,51650.95007019471,96643.95008545443,22236.79690838064,74407.1531770738,100.86603491424037,1134.1664225111397,40.39953000061039,60.46650491362998,2,Long Duration
47058,443,44896,443,328838,76878,251960,449,243,185,264,42236,1,0.1927438566760426,2333.96934322163,10134.385811511933,25613.02723860099,2228.049929805286,231714.04991454555,54492.20309161936,177221.8468229262,346.13396508575966,177.16642251113961,143.60046999938962,202.53349508637,0,High Byte Transfer
53671,60416,30870,60416,70,70,0,1,4,1,0,42253,1,0.07334812318833656,4279.03065677837,49838.61418848806,11587.02723860099,57744.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,61.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
27005,27016,31585,27016,876,126,750,2,30,1,1,42254,1,0.01045223486185548,22386.96934322163,16438.614188488067,12302.02723860099,24344.950070194714,96247.95008545443,22259.79690838064,73988.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
61009,27065,32929,27065,1582,1386,196,6,30,4,2,42255,1,0.008374157333656984,11617.03065677837,16487.614188488067,13646.02723860099,24393.950070194714,95541.95008545443,20999.79690838064,74542.1531770738,96.86603491424037,35.8335774888604,37.39953000061039,59.46650491362998,0,High Byte Transfer
56909,443,38825,443,31860,21778,10082,84,190,42,42,42258,1,0.04848560111329231,7517.03065677837,10134.385811511933,19542.02723860099,2228.049929805286,65263.95008545443,607.7969083806383,64656.15317707379,18.866034914240373,124.1664225111396,0.6004699993896097,19.466504913629983,0,High Byte Transfer
26500,80,26500,80,57276,6978,50298,77,30,34,43,42261,1,0.05818526873967317,22891.96934322163,10497.385811511933,7217.027238600989,2591.049929805286,39847.95008545443,15407.796908380638,24440.153177073793,25.866034914240373,35.8335774888604,7.39953000061039,18.466504913629983,0,High Byte Transfer
27005,27015,15962,27015,906,126,780,2,30,1,1,42265,1,0.021426469105025048,22386.96934322163,16437.614188488067,3320.972761399011,24343.950070194714,96217.95008545443,22259.79690838064,73958.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
27005,28115,50771,28115,910,126,784,2,30,1,1,42266,1,0.02915626793544096,22386.96934322163,17537.614188488067,31488.02723860099,25443.950070194714,96213.95008545443,22259.79690838064,73954.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
27005,28315,51531,28315,875,126,749,2,30,1,1,42267,1,0.02915626793544096,22386.96934322163,17737.614188488067,32248.02723860099,25643.950070194714,96248.95008545443,22259.79690838064,73989.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
27005,28015,54917,28015,888,126,762,2,30,1,1,42268,1,0.030079382214191208,22386.96934322163,17437.614188488067,35634.02723860099,25343.950070194714,96235.95008545443,22259.79690838064,73976.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
27005,27015,43397,27015,884,126,758,2,30,1,1,42270,1,0.020816308433993902,22386.96934322163,16437.614188488067,24114.02723860099,24343.950070194714,96239.95008545443,22259.79690838064,73980.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
27005,27019,20474,27019,2024,504,1520,7,33,5,2,42274,1,0.05281162947942747,22386.96934322163,16441.614188488067,1191.0272386009892,24347.950070194714,95099.95008545443,21881.79690838064,73218.1531770738,95.86603491424037,32.8335774888604,36.39953000061039,59.46650491362998,0,High Byte Transfer
34373,28678,41304,28678,1806,1806,0,22,224,22,0,42277,1,0.06951035102083708,15018.96934322163,18100.614188488067,22021.02723860099,26006.950070194714,95317.95008545443,20579.79690838064,74738.1531770738,80.86603491424037,158.16642251113961,19.39953000061039,61.46650491362998,0,High Byte Transfer
49180,443,17664,443,888019,22655,865364,902,18,322,580,42287,1,0.21340776390490962,211.96934322162997,10134.385811511933,1618.9727613990108,2228.049929805286,790895.0499145456,269.20309161936166,790625.8468229262,799.1339650857597,47.8335774888604,280.6004699993896,518.5334950863701,0,High Byte Transfer
56925,443,10686,443,33095,18485,14610,73,185,43,30,42291,1,0.04720658021828811,7533.03065677837,10134.385811511933,8596.97276139901,2228.049929805286,64028.95008545443,3900.7969083806383,60128.15317707379,29.866034914240373,119.1664225111396,1.6004699993896097,31.466504913629983,0,High Byte Transfer
38121,443,50120,443,1515436,54168,1461268,1689,16,687,1002,42293,1,0.27795353466288325,11270.96934322163,10134.385811511933,30837.02723860099,2228.049929805286,1418312.0499145456,31782.20309161936,1386529.8468229263,1586.1339650857597,49.8335774888604,645.6004699993896,940.5334950863701,0,High Byte Transfer
51860,53854,59221,53854,70,70,0,1,5,1,0,42295,1,0.048594122225641245,2468.03065677837,43276.61418848806,39938.02723860099,51182.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
60380,443,36908,443,24243,17180,7063,52,97,33,19,42301,1,0.016074289704970657,10988.03065677837,10134.385811511933,17625.02723860099,2228.049929805286,72880.95008545443,5205.796908380638,67675.1531770738,50.86603491424037,31.1664225111396,8.39953000061039,42.46650491362998,0,High Byte Transfer
26502,80,26502,80,184480,11115,173365,239,30,116,123,42305,1,0.14026539613714734,22889.96934322163,10497.385811511933,7219.027238600989,2591.049929805286,87356.04991454557,11270.796908380638,98626.8468229262,136.13396508575963,35.8335774888604,74.60046999938962,61.53349508637002,0,High Byte Transfer
57054,80,1820,80,25138,16043,9095,79,2410,53,26,42306,1,0.12331206064008032,7662.03065677837,10497.385811511933,17462.97276139901,2591.049929805286,71985.95008545443,6342.796908380638,65643.1531770738,23.866034914240373,2344.1664225111394,11.60046999938961,35.46650491362998,0,High Byte Transfer
55641,61762,29914,61762,70,70,0,1,5,1,0,42313,1,0.086379854832567,6249.03065677837,51184.61418848806,10631.02723860099,59090.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
27005,27016,51239,27016,888,126,762,2,30,1,1,42315,1,0.026260679080582106,22386.96934322163,16438.614188488067,31956.02723860099,24344.950070194714,96235.95008545443,22259.79690838064,73976.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
27005,27015,1608,27015,888,126,762,2,30,1,1,42316,1,0.01088851970652821,22386.96934322163,16437.614188488067,17674.97276139901,24343.950070194714,96235.95008545443,22259.79690838064,73976.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
27005,28215,29356,28215,879,126,753,2,30,1,1,42320,1,0.020470925909864268,22386.96934322163,17637.614188488067,10073.02723860099,25543.950070194714,96244.95008545443,22259.79690838064,73985.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
37965,33622,23125,33622,132,132,0,3,1199,3,0,42322,1,0.06856260118407692,11426.96934322163,23044.614188488067,3842.027238600989,30950.950070194714,96991.95008545443,22253.79690838064,74738.1531770738,99.86603491424037,1133.1664225111397,38.39953000061039,61.46650491362998,2,Long Duration
60427,61137,28150,61137,70,70,0,1,5,1,0,42323,1,0.08234009384548219,11035.03065677837,50559.61418848806,8867.02723860099,58465.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
59314,443,58564,443,16862,7584,9278,97,8912,60,37,42324,1,0.12392399653510483,9922.03065677837,10134.385811511933,39281.02723860099,2228.049929805286,80261.95008545443,14801.796908380638,65460.15317707379,5.866034914240373,8846.16642251114,18.60046999938961,24.466504913629983,0,High Byte Transfer
53540,443,65354,443,20948,4141,16807,76,616,37,39,42335,1,0.06296629238924562,4148.03065677837,10134.385811511933,46071.02723860099,2228.049929805286,76175.95008545443,18244.79690838064,57931.15317707379,26.866034914240373,550.1664225111396,4.39953000061039,22.466504913629983,0,High Byte Transfer
64968,27030,53742,27030,735,462,273,2,30,1,1,42340,1,0.000886698489290294,15576.03065677837,16452.614188488067,34459.02723860099,24358.950070194714,96388.95008545443,21923.79690838064,74465.1531770738,100.86603491424037,35.8335774888604,40.39953000061039,60.46650491362998,0,High Byte Transfer
62928,443,42185,443,52219,4148,48071,75,125,33,42,42344,1,0.03995550761446004,13536.03065677837,10134.385811511933,22902.02723860099,2228.049929805286,44904.95008545443,18237.79690838064,26667.153177073793,27.866034914240373,59.1664225111396,8.39953000061039,19.466504913629983,0,High Byte Transfer
27005,27015,24637,27015,1630,126,1504,4,31,2,2,42345,1,0.032690496464402086,22386.96934322163,16437.614188488067,5354.027238600989,24343.950070194714,95493.95008545443,22259.79690838064,73234.1531770738,98.86603491424037,34.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
27005,27021,42135,27021,1708,126,1582,4,31,2,2,42346,1,0.039953911636386674,22386.96934322163,16443.614188488067,22852.02723860099,24349.950070194714,95415.95008545443,22259.79690838064,73156.1531770738,98.86603491424037,34.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
27005,30015,42725,30015,1700,126,1574,4,31,2,2,42347,1,0.052890942850925826,22386.96934322163,19437.614188488067,23442.02723860099,27343.950070194714,95423.95008545443,22259.79690838064,73164.1531770738,98.86603491424037,34.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
55647,61042,18333,61042,320,140,180,6,7,3,3,42363,1,0.1246435609751338,6255.03065677837,50464.61418848806,949.9727613990108,58370.95007019471,96803.95008545443,22245.79690838064,74558.1531770738,96.86603491424037,58.8335774888604,38.39953000061039,58.46650491362998,2,Long Duration
53687,51471,3936,51471,70,70,0,2,8,2,0,42364,1,0.03291213027389722,4295.03065677837,40893.61418848806,15346.97276139901,48799.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
27005,27016,48849,27016,1688,126,1562,4,31,2,2,42367,1,0.04313917656540839,22386.96934322163,16438.614188488067,29566.02723860099,24344.950070194714,95435.95008545443,22259.79690838064,73176.1531770738,98.86603491424037,34.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
27005,27016,24190,27016,1696,126,1570,4,31,2,2,42368,1,0.03652763093052663,22386.96934322163,16438.614188488067,4907.027238600989,24344.950070194714,95427.95008545443,22259.79690838064,73168.1531770738,98.86603491424037,34.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
35756,80,35756,80,364170,17670,346500,412,31,170,242,42370,1,0.17280858716510333,13635.96934322163,10497.385811511933,16473.02723860099,2591.049929805286,267046.04991454555,4715.796908380638,271761.8468229262,309.13396508575966,34.8335774888604,128.60046999938962,180.53349508637,0,High Byte Transfer
22199,443,22199,443,79787,12741,67046,117,31,65,52,42556,1,0.07481494697253127,27192.96934322163,10134.385811511933,2916.027238600989,2228.049929805286,17336.95008545443,9644.796908380638,7692.153177073793,14.133965085759627,34.8335774888604,23.60046999938961,9.466504913629983,0,High Byte Transfer
54553,443,44028,443,68345,58488,9857,122,329,62,60,42558,1,0.09882617789707898,5161.03065677837,10134.385811511933,24745.02723860099,2228.049929805286,28778.95008545443,36102.20309161936,64881.15317707379,19.133965085759627,263.1664225111396,20.60046999938961,1.4665049136299828,0,High Byte Transfer
35753,80,35753,80,158890,11318,147572,182,30,74,108,42560,1,0.11993860989340882,13638.96934322163,10497.385811511933,16470.02723860099,2591.049929805286,61766.04991454557,11067.796908380638,72833.8468229262,79.13396508575963,35.8335774888604,32.60046999938961,46.53349508637002,0,High Byte Transfer
60374,80,60374,80,118413,7486,110927,151,33,70,81,42561,1,0.1171602513349071,10982.03065677837,10497.385811511933,41091.02723860099,2591.049929805286,21289.04991454557,14899.796908380638,36188.84682292621,48.13396508575963,32.8335774888604,28.60046999938961,19.533495086370017,0,High Byte Transfer
5588,5588,0,0,3562,1936,1626,48,193,24,24,42564,1,0.026363565674922207,43803.96934322163,4989.385811511933,19282.97276139901,2671.049929805286,93561.95008545443,20449.79690838064,73112.1531770738,54.86603491424037,127.1664225111396,17.39953000061039,37.46650491362998,0,High Byte Transfer
62440,443,45155,443,28183,7016,21167,51,45,23,28,42570,1,0.01825980809888389,13048.03065677837,10134.385811511933,25872.02723860099,2228.049929805286,68940.95008545443,15369.796908380638,53571.15317707379,51.86603491424037,20.8335774888604,18.39953000061039,33.46650491362998,0,High Byte Transfer
39915,443,44120,443,6922156,117604,6804552,6122,50,1519,4603,42577,1,0.3173824327617178,9476.96934322163,10134.385811511933,24837.02723860099,2228.049929805286,6825032.049914545,95218.20309161936,6729813.846822926,6019.13396508576,15.8335774888604,1477.6004699993896,4541.53349508637,0,High Byte Transfer
35755,80,35755,80,201552,13184,188368,245,30,111,134,42586,1,0.14114336284688106,13636.96934322163,10497.385811511933,16472.02723860099,2591.049929805286,104428.04991454557,9201.796908380638,113629.8468229262,142.13396508575963,35.8335774888604,69.60046999938962,72.53349508637001,0,High Byte Transfer
35752,80,35752,80,871846,24071,847775,900,30,326,574,42588,1,0.21832572441429038,13639.96934322163,10497.385811511933,16469.02723860099,2591.049929805286,774722.0499145456,1685.2030916193617,773036.8468229262,797.1339650857597,35.8335774888604,284.6004699993896,512.5334950863701,0,High Byte Transfer
56828,53156,12395,53156,66,66,0,1,5,1,0,42596,1,0.01764224182890123,7436.03065677837,42578.61418848806,6887.972761399011,50484.95007019471,97057.95008545443,22319.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
51077,13021,36103,13021,154976,25739,129237,605,387,321,284,42600,1,0.20181381343346044,1685.03065677837,2443.614188488067,16820.02723860099,10349.950070194714,57852.04991454557,3353.2030916193617,54498.84682292621,502.13396508575966,321.1664225111396,279.6004699993896,222.53349508637,0,High Byte Transfer
51874,43161,58126,43161,70,70,0,2,8,2,0,42601,1,0.01924826487212189,2482.03065677837,32583.614188488067,38843.02723860099,40489.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
27005,27016,32182,27016,1648,126,1522,4,30,2,2,42602,1,0.029211540272103875,22386.96934322163,16438.614188488067,12899.02723860099,24344.950070194714,95475.95008545443,22259.79690838064,73216.1531770738,98.86603491424037,35.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
61053,443,61053,443,40415,2911,37504,57,18,27,30,42606,1,0.03418350185955393,11661.03065677837,10134.385811511933,41770.02723860099,2228.049929805286,56708.95008545443,19474.79690838064,37234.15317707379,45.86603491424037,47.8335774888604,14.39953000061039,31.466504913629983,0,High Byte Transfer
50265,38203,29229,38203,480,149,331,2,1200,1,1,42610,1,0.07332323327061102,873.03065677837,27625.614188488067,9946.02723860099,35531.95007019471,96643.95008545443,22236.79690838064,74407.1531770738,100.86603491424037,1134.1664225111397,40.39953000061039,60.46650491362998,2,Long Duration
53681,31466,64750,31466,70,70,0,2,8,2,0,42613,1,0.005934692995494706,4289.03065677837,20888.614188488067,45467.02723860099,28794.950070194714,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,0,High Byte Transfer
27005,27015,49049,27015,1610,126,1484,4,30,2,2,42616,1,0.04277857502907739,22386.96934322163,16437.614188488067,29766.02723860099,24343.950070194714,95513.95008545443,22259.79690838064,73254.1531770738,98.86603491424037,35.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
27005,30002,14816,30002,1652,126,1526,4,31,2,2,42620,1,0.046430875016066075,22386.96934322163,19424.614188488067,4466.972761399011,27330.950070194714,95471.95008545443,22259.79690838064,73212.1531770738,98.86603491424037,34.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
60375,80,60375,80,172473,8713,163760,205,33,91,114,42651,1,0.1441920059990371,10983.03065677837,10497.385811511933,41092.02723860099,2591.049929805286,75349.04991454557,13672.796908380638,89021.8468229262,102.13396508575963,32.8335774888604,49.60046999938961,52.53349508637002,0,High Byte Transfer
35754,80,35754,80,141193,10612,130581,165,30,69,96,42652,1,0.10539861930126343,13637.96934322163,10497.385811511933,16471.02723860099,2591.049929805286,44069.04991454557,11773.796908380638,55842.84682292621,62.13396508575963,35.8335774888604,27.60046999938961,34.53349508637002,0,High Byte Transfer
58278,443,51446,443,7349712,213635,7136077,7600,192,2303,5297,42657,1,0.3217644635376013,8886.03065677837,10134.385811511933,32163.02723860099,2228.049929805286,7252588.049914545,191249.20309161936,7061338.846822926,7497.13396508576,126.1664225111396,2261.6004699993896,5235.53349508637,0,High Byte Transfer
60376,80,60376,80,180425,10839,169586,213,33,93,120,42666,1,0.14677854662500184,10984.03065677837,10497.385811511933,41093.02723860099,2591.049929805286,83301.04991454557,11546.796908380638,94847.8468229262,110.13396508575963,32.8335774888604,51.60046999938961,58.53349508637002,0,High Byte Transfer
35751,80,35751,80,336615,15190,321425,383,31,159,224,42668,1,0.16878474594974818,13640.96934322163,10497.385811511933,16468.02723860099,2591.049929805286,239491.04991454555,7195.796908380638,246686.8468229262,280.13396508575966,34.8335774888604,117.60046999938962,162.53349508637,0,High Byte Transfer
27005,27015,42995,27015,1758,252,1506,5,32,3,2,42669,1,0.043863997962565404,22386.96934322163,16437.614188488067,23712.02723860099,24343.950070194714,95365.95008545443,22133.79690838064,73232.1531770738,97.86603491424037,33.8335774888604,38.39953000061039,59.46650491362998,0,High Byte Transfer
6881,6881,56925,6881,238,118,120,2,1200,1,1,42679,1,0.05350537086728152,42510.96934322163,3696.385811511933,37642.02723860099,4209.9500701947145,96885.95008545443,22267.79690838064,74618.1531770738,100.86603491424037,1134.1664225111397,40.39953000061039,60.46650491362998,0,High Byte Transfer
59743,80,42514,80,815748,15896,799852,777,90,244,533,42682,1,0.20800714007328563,10351.03065677837,10497.385811511933,23231.02723860099,2591.049929805286,718624.0499145456,6489.796908380638,725113.8468229262,674.1339650857597,24.1664225111396,202.60046999938962,471.53349508637,0,High Byte Transfer
54961,443,58980,443,1015861,30762,985099,1147,257,421,726,42685,1,0.24010098055223267,5569.03065677837,10134.385811511933,39697.02723860099,2228.049929805286,918737.0499145456,8376.203091619362,910360.8468229262,1044.1339650857597,191.16642251113961,379.6004699993896,664.5334950863701,0,High Byte Transfer
7928,80,7928,80,25909,3016,22893,40,83,15,25,42688,1,0.011095042574459757,41463.96934322163,10497.385811511933,11354.97276139901,2591.049929805286,71214.95008545443,19369.79690838064,51845.15317707379,62.86603491424037,17.1664225111396,26.39953000061039,36.46650491362998,0,High Byte Transfer
37941,443,61204,443,69429,16478,52951,156,182,83,73,42689,1,0.10713999172393834,11450.96934322163,10134.385811511933,41921.02723860099,2228.049929805286,27694.95008545443,5907.796908380638,21787.153177073793,53.13396508575963,116.1664225111396,41.60046999938961,11.533495086370017,0,High Byte Transfer
55952,443,28479,443,24272,12428,11844,70,213,32,38,42698,1,0.00047218723443204214,6560.03065677837,10134.385811511933,9196.02723860099,2228.049929805286,72851.95008545443,9957.796908380638,62894.15317707379,32.86603491424037,147.16642251113961,9.39953000061039,23.466504913629983,0,High Byte Transfer
51073,80,13586,80,525373,237667,287706,1387,390,693,694,42699,1,0.2626163480580907,1681.03065677837,10497.385811511933,5696.972761399011,2591.049929805286,428249.04991454555,215281.20309161936,212967.8468229262,1284.1339650857597,324.1664225111396,651.6004699993896,632.5334950863701,0,High Byte Transfer
60399,161,0,0,18789,5169,13620,54,30,27,27,42704,1,0.020217026840004204,11007.03065677837,10416.385811511933,19282.97276139901,2671.049929805286,78334.95008545443,17216.79690838064,61118.15317707379,48.86603491424037,35.8335774888604,14.39953000061039,34.46650491362998,0,High Byte Transfer
51856,62841,45068,62841,136,136,0,3,13,3,0,42706,1,0.10472517442827572,2464.03065677837,52263.61418848806,25785.02723860099,60169.95007019471,96987.95008545443,22249.79690838064,74738.1531770738,99.86603491424037,52.8335774888604,38.39953000061039,61.46650491362998,2,Long Duration
60369,80,60369,80,266818,12375,254443,285,34,107,178,42716,1,0.17481976041212371,10977.03065677837,10497.385811511933,41086.02723860099,2591.049929805286,169694.04991454555,10010.796908380638,179704.8468229262,182.13396508575963,31.8335774888604,65.60046999938962,116.53349508637001,0,High Byte Transfer
57066,443,13444,443,556770,88286,468484,777,202,314,463,42717,1,0.21917183479645136,7674.03065677837,10134.385811511933,5838.972761399011,2228.049929805286,459646.04991454555,65900.20309161936,393745.8468229262,674.1339650857597,136.16642251113961,272.6004699993896,401.53349508637,0,High Byte Transfer
27005,27016,56355,27016,1646,126,1520,4,31,2,2,42718,1,0.05309694032491935,22386.96934322163,16438.614188488067,37072.02723860099,24344.950070194714,95477.95008545443,22259.79690838064,73218.1531770738,98.86603491424037,34.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
53689,42719,61267,42719,70,70,0,2,7,2,0,42723,1,0.021254192545083705,4297.03065677837,32141.614188488067,41984.02723860099,40047.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,58.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
57790,443,8937,443,117653,21783,95870,251,556,93,158,42724,1,0.17742575083325612,8398.03065677837,10134.385811511933,10345.97276139901,2228.049929805286,20529.04991454557,602.7969083806383,21131.846822926207,148.13396508575963,490.1664225111396,51.60046999938961,96.53349508637001,0,High Byte Transfer
10038,443,58313,443,7481,2070,5411,25,315,12,13,42725,1,0.009345018107151326,39353.96934322163,10134.385811511933,39030.02723860099,2228.049929805286,89642.95008545443,20315.79690838064,69327.1531770738,77.86603491424037,249.16642251113961,29.39953000061039,48.46650491362998,0,High Byte Transfer
